chr1	0	1000000	1	4920	0.87413
chr1	1000000	2000000	2	7907	0.80511
chr1	2000000	3000000	3	12075	0.893945
chr1	3000000	4000000	4	9755	0.92163
chr1	4000000	5000000	5	22823	0.979629
chr1	5000000	6000000	6	22627	0.985426
chr1	6000000	7000000	7	7901	0.893384
chr1	7000000	8000000	8	11987	0.972977
chr1	8000000	9000000	9	8733	0.962741
chr1	9000000	10000000	10	8169	0.935468
chr1	10000000	11000000	11	8061	0.932389
chr1	11000000	12000000	12	9390	0.89636
chr1	12000000	13000000	13	11001	0.926021
chr1	13000000	14000000	14	5461	0.94505
chr1	14000000	15000000	15	14192	0.987485
chr1	15000000	16000000	16	9002	0.92223
chr1	16000000	17000000	17	8943	0.875042
chr1	17000000	18000000	18	10379	0.929629
chr1	18000000	19000000	19	16514	0.981849
chr1	19000000	20000000	20	8964	0.91615
chr1	20000000	21000000	21	11001	0.929588
chr1	21000000	22000000	22	7955	0.943749
chr1	22000000	23000000	23	9278	0.934401
chr1	23000000	24000000	24	9162	0.92499
chr1	24000000	25000000	25	7285	0.890599
chr1	25000000	26000000	26	7680	0.95171
chr1	26000000	27000000	27	8010	0.893787
chr1	27000000	28000000	28	7073	0.90351
chr1	28000000	29000000	29	7318	0.917759
chr1	29000000	30000000	30	8791	0.957102
chr1	30000000	31000000	31	17171	0.995641
chr1	31000000	32000000	32	9584	0.950129
chr1	32000000	33000000	33	7918	0.878083
chr1	33000000	34000000	34	7302	0.90245
chr1	34000000	35000000	35	23442	0.97594
chr1	35000000	36000000	36	11442	0.932842
chr1	36000000	37000000	37	7208	0.884213
chr1	37000000	38000000	38	15751	0.97986
chr1	38000000	39000000	39	12356	0.921542
chr1	39000000	40000000	40	9790	0.9309
chr1	40000000	41000000	41	8443	0.910195
chr1	41000000	42000000	42	8624	0.94641
chr1	42000000	43000000	43	9781	0.961624
chr1	43000000	44000000	44	8979	0.899413
chr1	44000000	45000000	45	8548	0.92784
chr1	45000000	46000000	46	7881	0.921585
chr1	46000000	47000000	47	7513	0.912353
chr1	47000000	48000000	48	12542	0.911707
chr1	48000000	49000000	49	11367	0.969722
chr1	49000000	50000000	50	16216	0.990286
chr1	50000000	51000000	51	20003	0.977596
chr1	51000000	52000000	52	8713	0.96418
chr1	52000000	53000000	53	7257	0.911493
chr1	53000000	54000000	54	9216	0.913244
chr1	54000000	55000000	55	8885	0.94071
chr1	55000000	56000000	56	11189	0.933481
chr1	56000000	57000000	57	19513	0.986027
chr1	57000000	58000000	58	21387	0.969354
chr1	58000000	59000000	59	17421	0.989308
chr1	59000000	60000000	60	10828	0.972732
chr1	60000000	61000000	61	13753	0.978709
chr1	61000000	62000000	62	11157	0.982112
chr1	62000000	63000000	63	10495	0.959167
chr1	63000000	64000000	64	9420	0.962452
chr1	64000000	65000000	65	10177	0.97606
chr1	65000000	66000000	66	8851	0.952557
chr1	66000000	67000000	67	14680	0.977324
chr1	67000000	68000000	68	9564	0.940408
chr1	68000000	69000000	69	10105	0.967904
chr1	69000000	70000000	70	23904	0.997495
chr1	70000000	71000000	71	15197	0.959538
chr1	71000000	72000000	72	23118	0.962345
chr1	72000000	73000000	73	22336	0.996502
chr1	73000000	74000000	74	34846	0.992445
chr1	74000000	75000000	75	24213	0.970168
chr1	75000000	76000000	76	26169	0.966689
chr1	76000000	77000000	77	14898	0.979239
chr1	77000000	78000000	78	15245	0.974574
chr1	78000000	79000000	79	13758	0.942607
chr1	79000000	80000000	80	22351	0.975336
chr1	80000000	81000000	81	26082	0.993918
chr1	81000000	82000000	82	21549	0.992486
chr1	82000000	83000000	83	21011	0.989675
chr1	83000000	84000000	84	19325	0.995818
chr1	84000000	85000000	85	9575	0.958067
chr1	85000000	86000000	86	8951	0.942036
chr1	86000000	87000000	87	11283	0.962365
chr1	87000000	88000000	88	10029	0.957499
chr1	88000000	89000000	89	15355	0.998417
chr1	89000000	90000000	90	9129	0.939331
chr1	90000000	91000000	91	14200	0.959161
chr1	91000000	92000000	92	13708	0.972854
chr1	92000000	93000000	93	9372	0.937332
chr1	93000000	94000000	94	7511	0.945676
chr1	94000000	95000000	95	9110	0.931113
